date,area_name,category_name,demand_index
2024-04-27,Mylapore,Pet Shop,698
2024-05-27,Mylapore,Pet Shop,703
2024-06-26,Mylapore,Pet Shop,702
2024-07-26,Mylapore,Pet Shop,691
2024-08-25,Mylapore,Pet Shop,650
2024-09-24,Mylapore,Pet Shop,624
2024-10-24,Mylapore,Pet Shop,608
2024-11-23,Mylapore,Pet Shop,608
2024-12-23,Mylapore,Pet Shop,614
2025-01-22,Mylapore,Pet Shop,657
2025-02-21,Mylapore,Pet Shop,698
2025-03-23,Mylapore,Pet Shop,726
2025-04-22,Mylapore,Pet Shop,716
2025-05-22,Mylapore,Pet Shop,733
2025-06-21,Mylapore,Pet Shop,740
2025-07-21,Mylapore,Pet Shop,703
2025-08-20,Mylapore,Pet Shop,697
2025-09-19,Mylapore,Pet Shop,686
2025-10-19,Mylapore,Pet Shop,646
2025-11-18,Mylapore,Pet Shop,657
2025-12-18,Mylapore,Pet Shop,663
2026-01-17,Mylapore,Pet Shop,689
2024-02-27,Mylapore,Laundromat,697
2024-03-28,Mylapore,Laundromat,723
2024-04-27,Mylapore,Laundromat,764
2024-05-27,Mylapore,Laundromat,773
2024-06-26,Mylapore,Laundromat,807
2024-07-26,Mylapore,Laundromat,807
2024-08-25,Mylapore,Laundromat,798
2024-09-24,Mylapore,Laundromat,769
2024-10-24,Mylapore,Laundromat,772
2024-11-23,Mylapore,Laundromat,766
2024-12-23,Mylapore,Laundromat,823
2025-01-22,Mylapore,Laundromat,866
2025-02-21,Mylapore,Laundromat,894
2025-03-23,Mylapore,Laundromat,942
2025-04-22,Mylapore,Laundromat,978
2025-05-22,Mylapore,Laundromat,988
2025-06-21,Mylapore,Laundromat,1016
2025-07-21,Mylapore,Laundromat,1013
2025-08-20,Mylapore,Laundromat,1036
2025-09-19,Mylapore,Laundromat,1037
2025-10-19,Mylapore,Laundromat,1016
2025-11-18,Mylapore,Laundromat,1034
2025-12-18,Mylapore,Laundromat,1056
2026-01-17,Mylapore,Laundromat,1107
2024-02-27,Mylapore,Clinic,683
2024-03-28,Mylapore,Clinic,695
2024-04-27,Mylapore,Clinic,685
2024-05-27,Mylapore,Clinic,687
2024-06-26,Mylapore,Clinic,675
2024-07-26,Mylapore,Clinic,667
2024-08-25,Mylapore,Clinic,641
2024-09-24,Mylapore,Clinic,616
2024-10-24,Mylapore,Clinic,587
2024-11-23,Mylapore,Clinic,541
2024-12-23,Mylapore,Clinic,551
2025-01-22,Mylapore,Clinic,567
2025-02-21,Mylapore,Clinic,604
2025-03-23,Mylapore,Clinic,600
2025-04-22,Mylapore,Clinic,607
2025-05-22,Mylapore,Clinic,611
2025-06-21,Mylapore,Clinic,590
2025-07-21,Mylapore,Clinic,598
2025-08-20,Mylapore,Clinic,572
2025-09-19,Mylapore,Clinic,527
2025-10-19,Mylapore,Clinic,518
2025-11-18,Mylapore,Clinic,484
2025-12-18,Mylapore,Clinic,502
2026-01-17,Mylapore,Clinic,484
2024-02-27,Anna Nagar,Cafe,497
2024-03-28,Anna Nagar,Cafe,530
2024-04-27,Anna Nagar,Cafe,553
2024-05-27,Anna Nagar,Cafe,549
2024-06-26,Anna Nagar,Cafe,535
2024-07-26,Anna Nagar,Cafe,521
2024-08-25,Anna Nagar,Cafe,499
2024-09-24,Anna Nagar,Cafe,453
2024-10-24,Anna Nagar,Cafe,456
2024-11-23,Anna Nagar,Cafe,428
2024-12-23,Anna Nagar,Cafe,418
2025-01-22,Anna Nagar,Cafe,446
2025-02-21,Anna Nagar,Cafe,469
2025-03-23,Anna Nagar,Cafe,493
2025-04-22,Anna Nagar,Cafe,508
2025-05-22,Anna Nagar,Cafe,500
2025-06-21,Anna Nagar,Cafe,510
2025-07-21,Anna Nagar,Cafe,465
2025-08-20,Anna Nagar,Cafe,472
2025-09-19,Anna Nagar,Cafe,419
2025-10-19,Anna Nagar,Cafe,417
2025-11-18,Anna Nagar,Cafe,390
2025-12-18,Anna Nagar,Cafe,403
2026-01-17,Anna Nagar,Cafe,430
2024-02-27,Anna Nagar,Gym,926
2024-03-28,Anna Nagar,Gym,984
2024-04-27,Anna Nagar,Gym,1053
2024-05-27,Anna Nagar,Gym,1086
2024-06-26,Anna Nagar,Gym,1126
2024-07-26,Anna Nagar,Gym,1166
2024-08-25,Anna Nagar,Gym,1152
2024-09-24,Anna Nagar,Gym,1170
2024-10-24,Anna Nagar,Gym,1205
2024-11-23,Anna Nagar,Gym,1241
2024-12-23,Anna Nagar,Gym,1283
2025-01-22,Anna Nagar,Gym,1354
2025-02-21,Anna Nagar,Gym,1455
2025-03-23,Anna Nagar,Gym,1493
2025-04-22,Anna Nagar,Gym,1590
2025-05-22,Anna Nagar,Gym,1658
2025-06-21,Anna Nagar,Gym,1682
2025-07-21,Anna Nagar,Gym,1734
2025-08-20,Anna Nagar,Gym,1760
2025-09-19,Anna Nagar,Gym,1795
2025-10-19,Anna Nagar,Gym,1855
2025-11-18,Anna Nagar,Gym,1902
2025-12-18,Anna Nagar,Gym,1997
2026-01-17,Anna Nagar,Gym,2068
2024-02-27,Anna Nagar,Restaurant,305
2024-03-28,Anna Nagar,Restaurant,360
2024-04-27,Anna Nagar,Restaurant,359
2024-05-27,Anna Nagar,Restaurant,359
2024-06-26,Anna Nagar,Restaurant,361
2024-07-26,Anna Nagar,Restaurant,334
2024-08-25,Anna Nagar,Restaurant,307
2024-09-24,Anna Nagar,Restaurant,293
2024-10-24,Anna Nagar,Restaurant,287
2024-11-23,Anna Nagar,Restaurant,292
2024-12-23,Anna Nagar,Restaurant,309
2025-01-22,Anna Nagar,Restaurant,324
2025-02-21,Anna Nagar,Restaurant,347
2025-03-23,Anna Nagar,Restaurant,364
2025-04-22,Anna Nagar,Restaurant,378
2025-05-22,Anna Nagar,Restaurant,411
2025-06-21,Anna Nagar,Restaurant,380
2025-07-21,Anna Nagar,Restaurant,369
2025-08-20,Anna Nagar,Restaurant,344
2025-09-19,Anna Nagar,Restaurant,335
2025-10-19,Anna Nagar,Restaurant,307
2025-11-18,Anna Nagar,Restaurant,311
2025-12-18,Anna Nagar,Restaurant,318
2026-01-17,Anna Nagar,Restaurant,329
2024-02-27,Anna Nagar,Medical Shop,139
2024-03-28,Anna Nagar,Medical Shop,177
2024-04-27,Anna Nagar,Medical Shop,168
2024-05-27,Anna Nagar,Medical Shop,181
2024-06-26,Anna Nagar,Medical Shop,186
2024-07-26,Anna Nagar,Medical Shop,158
2024-08-25,Anna Nagar,Medical Shop,148
2024-09-24,Anna Nagar,Medical Shop,113
2024-10-24,Anna Nagar,Medical Shop,115
2024-11-23,Anna Nagar,Medical Shop,100
2024-12-23,Anna Nagar,Medical Shop,107
2025-01-22,Anna Nagar,Medical Shop,123
2025-02-21,Anna Nagar,Medical Shop,146
2025-03-23,Anna Nagar,Medical Shop,198
2025-04-22,Anna Nagar,Medical Shop,188
2025-05-22,Anna Nagar,Medical Shop,218
2025-06-21,Anna Nagar,Medical Shop,188
2025-07-21,Anna Nagar,Medical Shop,197
2025-08-20,Anna Nagar,Medical Shop,178
2025-09-19,Anna Nagar,Medical Shop,138
2025-10-19,Anna Nagar,Medical Shop,115
2025-11-18,Anna Nagar,Medical Shop,119
2025-12-18,Anna Nagar,Medical Shop,127
2026-01-17,Anna Nagar,Medical Shop,165
2024-02-27,Anna Nagar,Supermarket,566
2024-03-28,Anna Nagar,Supermarket,599
2024-04-27,Anna Nagar,Supermarket,612
2024-05-27,Anna Nagar,Supermarket,613
2024-06-26,Anna Nagar,Supermarket,596
2024-07-26,Anna Nagar,Supermarket,554
2024-08-25,Anna Nagar,Supermarket,506
2024-09-24,Anna Nagar,Supermarket,493
2024-10-24,Anna Nagar,Supermarket,451
2024-11-23,Anna Nagar,Supermarket,454
2024-12-23,Anna Nagar,Supermarket,431
2025-01-22,Anna Nagar,Supermarket,451
2025-02-21,Anna Nagar,Supermarket,466
2025-03-23,Anna Nagar,Supermarket,481
2025-04-22,Anna Nagar,Supermarket,498
2025-05-22,Anna Nagar,Supermarket,517
2025-06-21,Anna Nagar,Supermarket,491
2025-07-21,Anna Nagar,Supermarket,453
2025-08-20,Anna Nagar,Supermarket,417
2025-09-19,Anna Nagar,Supermarket,384
2025-10-19,Anna Nagar,Supermarket,358
2025-11-18,Anna Nagar,Supermarket,343
2025-12-18,Anna Nagar,Supermarket,366
2026-01-17,Anna Nagar,Supermarket,383
2024-02-27,Anna Nagar,Clothing Store,607
2024-03-28,Anna Nagar,Clothing Store,656
2024-04-27,Anna Nagar,Clothing Store,710
2024-05-27,Anna Nagar,Clothing Store,731
2024-06-26,Anna Nagar,Clothing Store,786
2024-07-26,Anna Nagar,Clothing Store,807
2024-08-25,Anna Nagar,Clothing Store,791
2024-09-24,Anna Nagar,Clothing Store,832
2024-10-24,Anna Nagar,Clothing Store,851
2024-11-23,Anna Nagar,Clothing Store,866
2024-12-23,Anna Nagar,Clothing Store,916
2025-01-22,Anna Nagar,Clothing Store,985
2025-02-21,Anna Nagar,Clothing Store,1057
2025-03-23,Anna Nagar,Clothing Store,1146
2025-04-22,Anna Nagar,Clothing Store,1217
2025-05-22,Anna Nagar,Clothing Store,1247
2025-06-21,Anna Nagar,Clothing Store,1324
2025-07-21,Anna Nagar,Clothing Store,1341
2025-08-20,Anna Nagar,Clothing Store,1371
2025-09-19,Anna Nagar,Clothing Store,1423
2025-10-19,Anna Nagar,Clothing Store,1491
2025-11-18,Anna Nagar,Clothing Store,1544
2025-12-18,Anna Nagar,Clothing Store,1613
2026-01-17,Anna Nagar,Clothing Store,1732
2024-02-27,Anna Nagar,Salon,818
2024-03-28,Anna Nagar,Salon,844
2024-04-27,Anna Nagar,Salon,869
2024-05-27,Anna Nagar,Salon,913
2024-06-26,Anna Nagar,Salon,910
2024-07-26,Anna Nagar,Salon,951
2024-08-25,Anna Nagar,Salon,913
2024-09-24,Anna Nagar,Salon,920
2024-10-24,Anna Nagar,Salon,942
2024-11-23,Anna Nagar,Salon,937
2024-12-23,Anna Nagar,Salon,990
2025-01-22,Anna Nagar,Salon,1039
2025-02-21,Anna Nagar,Salon,1099
2025-03-23,Anna Nagar,Salon,1148
2025-04-22,Anna Nagar,Salon,1175
2025-05-22,Anna Nagar,Salon,1224
2025-06-21,Anna Nagar,Salon,1248
2025-07-21,Anna Nagar,Salon,1254
2025-08-20,Anna Nagar,Salon,1247
2025-09-19,Anna Nagar,Salon,1290
2025-10-19,Anna Nagar,Salon,1273
2025-11-18,Anna Nagar,Salon,1295
2025-12-18,Anna Nagar,Salon,1362
2026-01-17,Anna Nagar,Salon,1397
2024-02-27,Anna Nagar,Bakery,718
2024-03-28,Anna Nagar,Bakery,759
2024-04-27,Anna Nagar,Bakery,818
2024-05-27,Anna Nagar,Bakery,822
2024-06-26,Anna Nagar,Bakery,857
2024-07-26,Anna Nagar,Bakery,887
2024-08-25,Anna Nagar,Bakery,889
2024-09-24,Anna Nagar,Bakery,871
2024-10-24,Anna Nagar,Bakery,913
2024-11-23,Anna Nagar,Bakery,951
2024-12-23,Anna Nagar,Bakery,974
2025-01-22,Anna Nagar,Bakery,1048
2025-02-21,Anna Nagar,Bakery,1109
2025-03-23,Anna Nagar,Bakery,1175
2025-04-22,Anna Nagar,Bakery,1237
2025-05-22,Anna Nagar,Bakery,1307
2025-06-21,Anna Nagar,Bakery,1346
2025-07-21,Anna Nagar,Bakery,1355
2025-08-20,Anna Nagar,Bakery,1393
2025-09-19,Anna Nagar,Bakery,1420
2025-10-19,Anna Nagar,Bakery,1448
2025-11-18,Anna Nagar,Bakery,1499
2025-12-18,Anna Nagar,Bakery,1574
2026-01-17,Anna Nagar,Bakery,1649
2024-02-27,Anna Nagar,Electronics,462
2024-03-28,Anna Nagar,Electronics,477
2024-04-27,Anna Nagar,Electronics,480
2024-05-27,Anna Nagar,Electronics,504
2024-06-26,Anna Nagar,Electronics,496
2024-07-26,Anna Nagar,Electronics,455
2024-08-25,Anna Nagar,Electronics,441
2024-09-24,Anna Nagar,Electronics,407
2024-10-24,Anna Nagar,Electronics,400
2024-11-23,Anna Nagar,Electronics,383
2024-12-23,Anna Nagar,Electronics,389
2025-01-22,Anna Nagar,Electronics,422
2025-02-21,Anna Nagar,Electronics,429
2025-03-23,Anna Nagar,Electronics,458
2025-04-22,Anna Nagar,Electronics,473
2025-05-22,Anna Nagar,Electronics,473
2025-06-21,Anna Nagar,Electronics,455
2025-07-21,Anna Nagar,Electronics,472
2025-08-20,Anna Nagar,Electronics,446
2025-09-19,Anna Nagar,Electronics,417
2025-10-19,Anna Nagar,Electronics,375
2025-11-18,Anna Nagar,Electronics,393
2025-12-18,Anna Nagar,Electronics,378
2026-01-17,Anna Nagar,Electronics,387
2024-02-27,Anna Nagar,Bookstore,216
2024-03-28,Anna Nagar,Bookstore,252
2024-04-27,Anna Nagar,Bookstore,260
2024-05-27,Anna Nagar,Bookstore,251
2024-06-26,Anna Nagar,Bookstore,282
2024-07-26,Anna Nagar,Bookstore,249
2024-08-25,Anna Nagar,Bookstore,223
2024-09-24,Anna Nagar,Bookstore,218
2024-10-24,Anna Nagar,Bookstore,188
2024-11-23,Anna Nagar,Bookstore,191
2024-12-23,Anna Nagar,Bookstore,188
2025-01-22,Anna Nagar,Bookstore,221
2025-02-21,Anna Nagar,Bookstore,261
2025-03-23,Anna Nagar,Bookstore,274
2025-04-22,Anna Nagar,Bookstore,304
2025-05-22,Anna Nagar,Bookstore,298
2025-06-21,Anna Nagar,Bookstore,304
2025-07-21,Anna Nagar,Bookstore,278
2025-08-20,Anna Nagar,Bookstore,265
2025-09-19,Anna Nagar,Bookstore,264
2025-10-19,Anna Nagar,Bookstore,224
2025-11-18,Anna Nagar,Bookstore,243
2025-12-18,Anna Nagar,Bookstore,233
2026-01-17,Anna Nagar,Bookstore,270
2024-02-27,Anna Nagar,Co-working Space,333
2024-03-28,Anna Nagar,Co-working Space,370
2024-04-27,Anna Nagar,Co-working Space,357
2024-05-27,Anna Nagar,Co-working Space,384
2024-06-26,Anna Nagar,Co-working Space,361
2024-07-26,Anna Nagar,Co-working Space,352
2024-08-25,Anna Nagar,Co-working Space,296
2024-09-24,Anna Nagar,Co-working Space,284
2024-10-24,Anna Nagar,Co-working Space,252
2024-11-23,Anna Nagar,Co-working Space,261
2024-12-23,Anna Nagar,Co-working Space,245
2025-01-22,Anna Nagar,Co-working Space,289
2025-02-21,Anna Nagar,Co-working Space,288
2025-03-23,Anna Nagar,Co-working Space,307
2025-04-22,Anna Nagar,Co-working Space,331
2025-05-22,Anna Nagar,Co-working Space,316
2025-06-21,Anna Nagar,Co-working Space,324
2025-07-21,Anna Nagar,Co-working Space,307
2025-08-20,Anna Nagar,Co-working Space,260
2025-09-19,Anna Nagar,Co-working Space,262
2025-10-19,Anna Nagar,Co-working Space,244
2025-11-18,Anna Nagar,Co-working Space,235
2025-12-18,Anna Nagar,Co-working Space,222
2026-01-17,Anna Nagar,Co-working Space,223
2024-02-27,Anna Nagar,Hardware Store,682
2024-03-28,Anna Nagar,Hardware Store,751
2024-04-27,Anna Nagar,Hardware Store,803
2024-05-27,Anna Nagar,Hardware Store,810
2024-06-26,Anna Nagar,Hardware Store,862
2024-07-26,Anna Nagar,Hardware Store,876
2024-08-25,Anna Nagar,Hardware Store,889
2024-09-24,Anna Nagar,Hardware Store,900
2024-10-24,Anna Nagar,Hardware Store,903
2024-11-23,Anna Nagar,Hardware Store,952
2024-12-23,Anna Nagar,Hardware Store,984
2025-01-22,Anna Nagar,Hardware Store,1065
2025-02-21,Anna Nagar,Hardware Store,1117
2025-03-23,Anna Nagar,Hardware Store,1188
2025-04-22,Anna Nagar,Hardware Store,1263
2025-05-22,Anna Nagar,Hardware Store,1341
2025-06-21,Anna Nagar,Hardware Store,1360
2025-07-21,Anna Nagar,Hardware Store,1425
2025-08-20,Anna Nagar,Hardware Store,1452
2025-09-19,Anna Nagar,Hardware Store,1488
2025-10-19,Anna Nagar,Hardware Store,1520
2025-11-18,Anna Nagar,Hardware Store,1591
2025-12-18,Anna Nagar,Hardware Store,1649
2026-01-17,Anna Nagar,Hardware Store,1742
2024-02-27,Anna Nagar,Pet Shop,235
2024-03-28,Anna Nagar,Pet Shop,239
2024-04-27,Anna Nagar,Pet Shop,292
2024-05-27,Anna Nagar,Pet Shop,279
2024-06-26,Anna Nagar,Pet Shop,284
2024-07-26,Anna Nagar,Pet Shop,278
2024-08-25,Anna Nagar,Pet Shop,235
2024-09-24,Anna Nagar,Pet Shop,239
2024-10-24,Anna Nagar,Pet Shop,206
2024-11-23,Anna Nagar,Pet Shop,213
2024-12-23,Anna Nagar,Pet Shop,233
2025-01-22,Anna Nagar,Pet Shop,259
2025-02-21,Anna Nagar,Pet Shop,291
2025-03-23,Anna Nagar,Pet Shop,294
2025-04-22,Anna Nagar,Pet Shop,338
2025-05-22,Anna Nagar,Pet Shop,356
2025-06-21,Anna Nagar,Pet Shop,335
2025-07-21,Anna Nagar,Pet Shop,350
2025-08-20,Anna Nagar,Pet Shop,316
2025-09-19,Anna Nagar,Pet Shop,282
2025-10-19,Anna Nagar,Pet Shop,292
2025-11-18,Anna Nagar,Pet Shop,270
2025-12-18,Anna Nagar,Pet Shop,280
2026-01-17,Anna Nagar,Pet Shop,309
2024-02-27,Anna Nagar,Laundromat,918
2024-03-28,Anna Nagar,Laundromat,935
2024-04-27,Anna Nagar,Laundromat,951
2024-05-27,Anna Nagar,Laundromat,932
2024-06-26,Anna Nagar,Laundromat,923
2024-07-26,Anna Nagar,Laundromat,890
2024-08-25,Anna Nagar,Laundromat,850
2024-09-24,Anna Nagar,Laundromat,822
2024-10-24,Anna Nagar,Laundromat,813
2024-11-23,Anna Nagar,Laundromat,806
2024-12-23,Anna Nagar,Laundromat,801
2025-01-22,Anna Nagar,Laundromat,810
2025-02-21,Anna Nagar,Laundromat,824
2025-03-23,Anna Nagar,Laundromat,834
2025-04-22,Anna Nagar,Laundromat,861
2025-05-22,Anna Nagar,Laundromat,839
2025-06-21,Anna Nagar,Laundromat,829
2025-07-21,Anna Nagar,Laundromat,821
2025-08-20,Anna Nagar,Laundromat,787
2025-09-19,Anna Nagar,Laundromat,751
2025-10-19,Anna Nagar,Laundromat,720
2025-11-18,Anna Nagar,Laundromat,713
2025-12-18,Anna Nagar,Laundromat,716
2026-01-17,Anna Nagar,Laundromat,727
2024-02-27,Anna Nagar,Clinic,342
2024-03-28,Anna Nagar,Clinic,370
2024-04-27,Anna Nagar,Clinic,402
2024-05-27,Anna Nagar,Clinic,389
2024-06-26,Anna Nagar,Clinic,416
2024-07-26,Anna Nagar,Clinic,410
2024-08-25,Anna Nagar,Clinic,368
2024-09-24,Anna Nagar,Clinic,356
2024-10-24,Anna Nagar,Clinic,351
2024-11-23,Anna Nagar,Clinic,379
2024-12-23,Anna Nagar,Clinic,406
2025-01-22,Anna Nagar,Clinic,417
2025-02-21,Anna Nagar,Clinic,441
2025-03-23,Anna Nagar,Clinic,475
2025-04-22,Anna Nagar,Clinic,526
2025-05-22,Anna Nagar,Clinic,533
2025-06-21,Anna Nagar,Clinic,537
2025-07-21,Anna Nagar,Clinic,543
2025-08-20,Anna Nagar,Clinic,545
2025-09-19,Anna Nagar,Clinic,547
2025-10-19,Anna Nagar,Clinic,533
2025-11-18,Anna Nagar,Clinic,540
2025-12-18,Anna Nagar,Clinic,556
2026-01-17,Anna Nagar,Clinic,586
2024-02-27,OMR,Cafe,524
2024-03-28,OMR,Cafe,565
2024-04-27,OMR,Cafe,607
2024-05-27,OMR,Cafe,614
2024-06-26,OMR,Cafe,647
2024-07-26,OMR,Cafe,650
2024-08-25,OMR,Cafe,634
2024-09-24,OMR,Cafe,620
2024-10-24,OMR,Cafe,638
2024-11-23,OMR,Cafe,663
2024-12-23,OMR,Cafe,684
2025-01-22,OMR,Cafe,727
2025-02-21,OMR,Cafe,787
2025-03-23,OMR,Cafe,811
2025-04-22,OMR,Cafe,884
2025-05-22,OMR,Cafe,897
2025-06-21,OMR,Cafe,915
2025-07-21,OMR,Cafe,936
2025-08-20,OMR,Cafe,943
2025-09-19,OMR,Cafe,960
2025-10-19,OMR,Cafe,962
2025-11-18,OMR,Cafe,975
2025-12-18,OMR,Cafe,1013
2026-01-17,OMR,Cafe,1064
2024-02-27,OMR,Gym,726
2024-03-28,OMR,Gym,739
2024-04-27,OMR,Gym,783
2024-05-27,OMR,Gym,796
2024-06-26,OMR,Gym,764
2024-07-26,OMR,Gym,753
2024-08-25,OMR,Gym,755
2024-09-24,OMR,Gym,703
2024-10-24,OMR,Gym,700
2024-11-23,OMR,Gym,694
2024-12-23,OMR,Gym,718
2025-01-22,OMR,Gym,716
2025-02-21,OMR,Gym,756
2025-03-23,OMR,Gym,770
2025-04-22,OMR,Gym,806
2025-05-22,OMR,Gym,838
2025-06-21,OMR,Gym,835
2025-07-21,OMR,Gym,820
2025-08-20,OMR,Gym,763
2025-09-19,OMR,Gym,773
2025-10-19,OMR,Gym,745
2025-11-18,OMR,Gym,735
2025-12-18,OMR,Gym,730
2026-01-17,OMR,Gym,764
2024-02-27,OMR,Restaurant,423
2024-03-28,OMR,Restaurant,454
2024-04-27,OMR,Restaurant,454
2024-05-27,OMR,Restaurant,470
2024-06-26,OMR,Restaurant,466
2024-07-26,OMR,Restaurant,443
2024-08-25,OMR,Restaurant,452
2024-09-24,OMR,Restaurant,399
2024-10-24,OMR,Restaurant,384
2024-11-23,OMR,Restaurant,406
2024-12-23,OMR,Restaurant,427
2025-01-22,OMR,Restaurant,440
2025-02-21,OMR,Restaurant,473
2025-03-23,OMR,Restaurant,508
2025-04-22,OMR,Restaurant,524
2025-05-22,OMR,Restaurant,531
2025-06-21,OMR,Restaurant,520
2025-07-21,OMR,Restaurant,514
2025-08-20,OMR,Restaurant,497
2025-09-19,OMR,Restaurant,458
2025-10-19,OMR,Restaurant,447
2025-11-18,OMR,Restaurant,459
2025-12-18,OMR,Restaurant,449
2026-01-17,OMR,Restaurant,467
2024-02-27,OMR,Medical Shop,407
2024-03-28,OMR,Medical Shop,438
2024-04-27,OMR,Medical Shop,457
2024-05-27,OMR,Medical Shop,459
2024-06-26,OMR,Medical Shop,464
2024-07-26,OMR,Medical Shop,470
2024-08-25,OMR,Medical Shop,427
2024-09-24,OMR,Medical Shop,441
2024-10-24,OMR,Medical Shop,394
2024-11-23,OMR,Medical Shop,428
2024-12-23,OMR,Medical Shop,450
2025-01-22,OMR,Medical Shop,463
2025-02-21,OMR,Medical Shop,504
2025-03-23,OMR,Medical Shop,534
2025-04-22,OMR,Medical Shop,540
2025-05-22,OMR,Medical Shop,570
2025-06-21,OMR,Medical Shop,575
2025-07-21,OMR,Medical Shop,555
2025-08-20,OMR,Medical Shop,559
2025-09-19,OMR,Medical Shop,547
2025-10-19,OMR,Medical Shop,531
2025-11-18,OMR,Medical Shop,512
2025-12-18,OMR,Medical Shop,555
2026-01-17,OMR,Medical Shop,578
2024-02-27,OMR,Supermarket,997
2024-03-28,OMR,Supermarket,1027
2024-04-27,OMR,Supermarket,1063
2024-05-27,OMR,Supermarket,1125
2024-06-26,OMR,Supermarket,1121
2024-07-26,OMR,Supermarket,1156
2024-08-25,OMR,Supermarket,1137
2024-09-24,OMR,Supermarket,1125
2024-10-24,OMR,Supermarket,1142
2024-11-23,OMR,Supermarket,1189
2024-12-23,OMR,Supermarket,1198
2025-01-22,OMR,Supermarket,1233
2025-02-21,OMR,Supermarket,1290
2025-03-23,OMR,Supermarket,1371
2025-04-22,OMR,Supermarket,1412
2025-05-22,OMR,Supermarket,1469
2025-06-21,OMR,Supermarket,1481
2025-07-21,OMR,Supermarket,1507
2025-08-20,OMR,Supermarket,1500
2025-09-19,OMR,Supermarket,1495
2025-10-19,OMR,Supermarket,1540
2025-11-18,OMR,Supermarket,1568
2025-12-18,OMR,Supermarket,1620
2026-01-17,OMR,Supermarket,1650
2024-02-27,OMR,Clothing Store,321
2024-03-28,OMR,Clothing Store,348
2024-04-27,OMR,Clothing Store,377
2024-05-27,OMR,Clothing Store,353
2024-06-26,OMR,Clothing Store,358
2024-07-26,OMR,Clothing Store,363
2024-08-25,OMR,Clothing Store,305
2024-09-24,OMR,Clothing Store,320
2024-10-24,OMR,Clothing Store,265
2024-11-23,OMR,Clothing Store,293
2024-12-23,OMR,Clothing Store,300
2025-01-22,OMR,Clothing Store,300
2025-02-21,OMR,Clothing Store,327
2025-03-23,OMR,Clothing Store,341
2025-04-22,OMR,Clothing Store,371
2025-05-22,OMR,Clothing Store,385
2025-06-21,OMR,Clothing Store,382
2025-07-21,OMR,Clothing Store,370
2025-08-20,OMR,Clothing Store,362
2025-09-19,OMR,Clothing Store,328
2025-10-19,OMR,Clothing Store,301
2025-11-18,OMR,Clothing Store,304
2025-12-18,OMR,Clothing Store,294
2026-01-17,OMR,Clothing Store,325
2024-02-27,OMR,Salon,245
2024-03-28,OMR,Salon,279
2024-04-27,OMR,Salon,306
2024-05-27,OMR,Salon,298
2024-06-26,OMR,Salon,304
2024-07-26,OMR,Salon,297
2024-08-25,OMR,Salon,279
2024-09-24,OMR,Salon,286
2024-10-24,OMR,Salon,247
2024-11-23,OMR,Salon,272
2024-12-23,OMR,Salon,286
2025-01-22,OMR,Salon,316
2025-02-21,OMR,Salon,354
2025-03-23,OMR,Salon,381
2025-04-22,OMR,Salon,409
2025-05-22,OMR,Salon,426
2025-06-21,OMR,Salon,468
2025-07-21,OMR,Salon,460
2025-08-20,OMR,Salon,432
2025-09-19,OMR,Salon,426
2025-10-19,OMR,Salon,417
2025-11-18,OMR,Salon,445
2025-12-18,OMR,Salon,448
2026-01-17,OMR,Salon,511
2024-02-27,OMR,Bakery,539
2024-03-28,OMR,Bakery,549
2024-04-27,OMR,Bakery,556
2024-05-27,OMR,Bakery,568
2024-06-26,OMR,Bakery,591
2024-07-26,OMR,Bakery,569
2024-08-25,OMR,Bakery,561
2024-09-24,OMR,Bakery,537
2024-10-24,OMR,Bakery,538
2024-11-23,OMR,Bakery,509
2024-12-23,OMR,Bakery,545
2025-01-22,OMR,Bakery,563
2025-02-21,OMR,Bakery,582
2025-03-23,OMR,Bakery,617
2025-04-22,OMR,Bakery,647
2025-05-22,OMR,Bakery,676
2025-06-21,OMR,Bakery,657
2025-07-21,OMR,Bakery,635
2025-08-20,OMR,Bakery,649
2025-09-19,OMR,Bakery,618
2025-10-19,OMR,Bakery,587
2025-11-18,OMR,Bakery,601
2025-12-18,OMR,Bakery,595
2026-01-17,OMR,Bakery,654
2024-02-27,OMR,Electronics,991
2024-03-28,OMR,Electronics,1036
2024-04-27,OMR,Electronics,1091
2024-05-27,OMR,Electronics,1161
2024-06-26,OMR,Electronics,1173
2024-07-26,OMR,Electronics,1218
2024-08-25,OMR,Electronics,1243
2024-09-24,OMR,Electronics,1248
2024-10-24,OMR,Electronics,1278
2024-11-23,OMR,Electronics,1340
2024-12-23,OMR,Electronics,1413
2025-01-22,OMR,Electronics,1492
2025-02-21,OMR,Electronics,1552
2025-03-23,OMR,Electronics,1641
2025-04-22,OMR,Electronics,1733
2025-05-22,OMR,Electronics,1803
2025-06-21,OMR,Electronics,1885
2025-07-21,OMR,Electronics,1910
2025-08-20,OMR,Electronics,1968
2025-09-19,OMR,Electronics,2036
2025-10-19,OMR,Electronics,2087
2025-11-18,OMR,Electronics,2159
2025-12-18,OMR,Electronics,2272
2026-01-17,OMR,Electronics,2391
2024-02-27,OMR,Bookstore,660
2024-03-28,OMR,Bookstore,695
2024-04-27,OMR,Bookstore,702
2024-05-27,OMR,Bookstore,702
2024-06-26,OMR,Bookstore,702
2024-07-26,OMR,Bookstore,640
2024-08-25,OMR,Bookstore,637
2024-09-24,OMR,Bookstore,609
2024-10-24,OMR,Bookstore,590
2024-11-23,OMR,Bookstore,553
